landmark,frame_number,x,y,z
RIGHT_KNEE,80,0.607582688331604,0.731866180896759,-0.2329249233007431
RIGHT_KNEE,81,0.6070253252983093,0.7318942546844482,-0.2356915026903152
RIGHT_KNEE,82,0.6070460081100464,0.7317222952842712,-0.2469632178544998
RIGHT_KNEE,83,0.6071329116821289,0.7315714955329895,-0.2646469175815582
RIGHT_KNEE,84,0.6072277426719666,0.7324625253677368,-0.2702090442180633
RIGHT_KNEE,85,0.607369601726532,0.7327920198440552,-0.2767640054225921
RIGHT_KNEE,86,0.6078668236732483,0.7328768968582153,-0.2890610694885254
RIGHT_KNEE,87,0.6079308390617371,0.7344610691070557,-0.2751943469047546
RIGHT_KNEE,88,0.6079625487327576,0.7349874377250671,-0.2682462930679321
RIGHT_KNEE,89,0.6077684164047241,0.7375136613845825,-0.2698211371898651
RIGHT_KNEE,90,0.6072299480438232,0.7382588386535645,-0.2809013724327087
RIGHT_KNEE,91,0.6067842245101929,0.7382952570915222,-0.2827008962631225
RIGHT_KNEE,92,0.6065301299095154,0.7386226058006287,-0.2762254476547241
RIGHT_KNEE,93,0.6065105199813843,0.7386284470558167,-0.2625823616981506
RIGHT_KNEE,94,0.6064580082893372,0.7390869855880737,-0.2273029834032058
RIGHT_KNEE,95,0.6064795851707458,0.7381811141967773,-0.2205982506275177
RIGHT_KNEE,96,0.6065232753753662,0.736700713634491,-0.2031231969594955
RIGHT_KNEE,97,0.6067044138908386,0.7366037964820862,-0.1743616461753845
RIGHT_KNEE,98,0.6073803305625916,0.7365099787712097,-0.122355118393898
RIGHT_KNEE,99,0.6085783839225769,0.7360105514526367,-0.100680686533451
RIGHT_KNEE,100,0.6097649335861206,0.734634280204773,-0.0827778056263923
RIGHT_KNEE,101,0.6105204224586487,0.733940839767456,-0.0433316603302955
RIGHT_KNEE,102,0.6117342710494995,0.731216311454773,-0.018982982262969
RIGHT_KNEE,103,0.6121047139167786,0.7277530431747437,-0.0155903752893209
RIGHT_KNEE,104,0.6127060651779175,0.7257474064826965,-0.0163386948406696
RIGHT_KNEE,105,0.6130193471908569,0.7241265177726746,-0.0175741203129291
RIGHT_KNEE,106,0.6139590740203857,0.7203261256217957,-0.0204468984156847
RIGHT_KNEE,107,0.6151944398880005,0.7175244092941284,-0.0204280111938714
RIGHT_KNEE,108,0.6154480576515198,0.7177689671516418,-0.0178627986460924
RIGHT_KNEE,109,0.6158904433250427,0.7164827585220337,-0.015135483816266
RIGHT_KNEE,110,0.6159340143203735,0.7162616848945618,-0.0196671262383461
RIGHT_KNEE,111,0.6161724328994751,0.7160817384719849,-0.0173624400049448
RIGHT_KNEE,112,0.6165810227394104,0.7160606980323792,-0.0196190997958183
RIGHT_KNEE,113,0.6167598366737366,0.7162891030311584,-0.0179226156324148
RIGHT_KNEE,114,0.6168853044509888,0.7164973616600037,-0.0206792373210191
RIGHT_KNEE,115,0.6171194911003113,0.7166475057601929,-0.0187134034931659
RIGHT_KNEE,116,0.6172209978103638,0.7167559862136841,-0.0214616414159536
RIGHT_KNEE,117,0.6173048615455627,0.7167810797691345,-0.0201976783573627
RIGHT_KNEE,118,0.6173163056373596,0.716842532157898,-0.014832611195743
RIGHT_KNEE,119,0.6173208951950073,0.7168846726417542,-0.0110478308051824
RIGHT_KNEE,120,0.6174529790878296,0.7169339656829834,-0.0133896525949239
RIGHT_KNEE,121,0.6175252795219421,0.7160871028900146,-0.0127648562192916
RIGHT_KNEE,122,0.6175172328948975,0.7160937190055847,-0.0078854840248823
RIGHT_KNEE,123,0.6175121665000916,0.7161201238632202,-0.0056386324577033
RIGHT_KNEE,124,0.6174747347831726,0.7159164547920227,-0.0036521973088383
RIGHT_KNEE,125,0.6172464489936829,0.7159246802330017,-0.0056471065618097
RIGHT_KNEE,126,0.6168128848075867,0.7162490487098694,-0.0043906751088798
RIGHT_KNEE,127,0.6165505051612854,0.7168685793876648,-0.006888716481626
RIGHT_KNEE,128,0.6159934401512146,0.7170003056526184,-0.0068828091025352
RIGHT_KNEE,129,0.6143819689750671,0.7187803387641907,-0.0234913285821676
RIGHT_KNEE,130,0.6131028532981873,0.7201518416404724,-0.0911335498094558
RIGHT_KNEE,131,0.6106817722320557,0.724532961845398,-0.0988401249051094
RIGHT_KNEE,132,0.6093267798423767,0.7280641794204712,-0.104937195777893
RIGHT_KNEE,133,0.6090065240859985,0.728378176689148,-0.1694937348365783
RIGHT_KNEE,134,0.6080324649810791,0.7289466261863708,-0.190942034125328
RIGHT_KNEE,135,0.6073638200759888,0.7307761907577515,-0.1949380189180374
RIGHT_KNEE,136,0.6070716977119446,0.7309677600860596,-0.2178364545106887
RIGHT_KNEE,137,0.6071256995201111,0.7305946350097656,-0.239256352186203
RIGHT_KNEE,138,0.6071136593818665,0.7303339838981628,-0.2377762794494629
RIGHT_KNEE,139,0.6071632504463196,0.731090784072876,-0.2475568503141403
RIGHT_KNEE,140,0.6072590351104736,0.7310085892677307,-0.251292735338211
RIGHT_KNEE,141,0.6072787046432495,0.7315964102745056,-0.2728918492794037
RIGHT_KNEE,142,0.6073834896087646,0.7326393127441406,-0.2654967904090881
RIGHT_KNEE,143,0.6077752709388733,0.7332234978675842,-0.286848247051239
RIGHT_KNEE,144,0.6079204678535461,0.7347157001495361,-0.2736424207687378
RIGHT_KNEE,145,0.6080081462860107,0.7359119653701782,-0.2769372761249542
RIGHT_KNEE,146,0.6080407500267029,0.7369964122772217,-0.2764826416969299
RIGHT_KNEE,147,0.6080378890037537,0.7370792031288147,-0.2817056477069855
RIGHT_KNEE,148,0.6080471873283386,0.7369486689567566,-0.294893354177475
RIGHT_KNEE,149,0.6078796982765198,0.7368544340133667,-0.2836652994155884
RIGHT_KNEE,150,0.6077502369880676,0.7368646264076233,-0.2585549652576446
RIGHT_KNEE,151,0.6076418161392212,0.7367805242538452,-0.2413571029901504
RIGHT_KNEE,152,0.6076382398605347,0.7367177605628967,-0.2083971798419952
RIGHT_KNEE,153,0.6076698899269104,0.7354899644851685,-0.2043459862470626
RIGHT_KNEE,154,0.6076563596725464,0.7359338402748108,-0.1736917048692703
RIGHT_KNEE,155,0.607702374458313,0.7363630533218384,-0.1536096185445785
RIGHT_KNEE,156,0.6078041195869446,0.7368723750114441,-0.1223326995968818
RIGHT_KNEE,157,0.6084495186805725,0.7363476753234863,-0.0745714753866195
RIGHT_KNEE,158,0.6089786887168884,0.7351903915405273,-0.0552095063030719
RIGHT_KNEE,159,0.6103647351264954,0.7326918840408325,-0.0358074493706226
RIGHT_KNEE,160,0.6116743683815002,0.7309743165969849,-0.024960346519947
RIGHT_KNEE,161,0.6124772429466248,0.7281901240348816,-0.0233493745326995
RIGHT_KNEE,162,0.6130821704864502,0.7268679738044739,-0.0203712750226259
RIGHT_KNEE,163,0.6134650707244873,0.7263136506080627,-0.0233010463416576
RIGHT_KNEE,164,0.6143028736114502,0.7226572632789612,-0.0224427655339241
RIGHT_KNEE,165,0.6150649189949036,0.7199363708496094,-0.0185586810111999
RIGHT_KNEE,166,0.6156938672065735,0.7190550565719604,-0.0179516412317752
RIGHT_KNEE,167,0.6165241599082947,0.7166226506233215,-0.0144167523831129
RIGHT_KNEE,168,0.6170467734336853,0.7162559628486633,-0.0213904120028018
RIGHT_KNEE,169,0.6172271966934204,0.7150061130523682,-0.014734691940248
RIGHT_KNEE,170,0.6178082227706909,0.7139835953712463,-0.0210127495229244
RIGHT_KNEE,171,0.617760956287384,0.7138925194740295,-0.0147958993911743
RIGHT_KNEE,172,0.6176934838294983,0.7141255140304565,-0.013423079624772
RIGHT_KNEE,173,0.617666482925415,0.7142437696456909,-0.0098149040713906
RIGHT_KNEE,174,0.6176113486289978,0.7141634225845337,-0.0130772097036242
RIGHT_KNEE,175,0.6175707578659058,0.7142074108123779,-0.0144586097449064
RIGHT_KNEE,176,0.6175364255905151,0.7143093943595886,-0.0161043424159288
RIGHT_KNEE,177,0.6175215840339661,0.7141591310501099,-0.0156233860179781
RIGHT_KNEE,178,0.6173681616783142,0.7142058610916138,-0.0155202560126781
RIGHT_KNEE,179,0.6172053813934326,0.7142553329467773,-0.0106324572116136
RIGHT_KNEE,180,0.6169000864028931,0.7142776250839233,-0.0079139489680528
RIGHT_KNEE,181,0.6164525151252747,0.7150281071662903,-0.0077007194049656
RIGHT_KNEE,182,0.6159971952438354,0.7167144417762756,-0.0066296313889324
RIGHT_KNEE,183,0.615650475025177,0.718112051486969,-0.0078157959505915
RIGHT_KNEE,184,0.6152065396308899,0.7191070318222046,-0.0023301925975829
RIGHT_KNEE,185,0.6146449446678162,0.72156822681427,-0.017751220613718
RIGHT_KNEE,186,0.6135695576667786,0.7255368232727051,-0.0472902320325374
RIGHT_KNEE,187,0.6131532788276672,0.7272776961326599,-0.0643006637692451
RIGHT_KNEE,188,0.6123040914535522,0.7307679057121277,-0.063454084098339
RIGHT_KNEE,189,0.612041175365448,0.7321147918701172,-0.0846316143870353
RIGHT_KNEE,190,0.6116297245025635,0.7335844039916992,-0.132701501250267
RIGHT_KNEE,191,0.6113746166229248,0.7339776754379272,-0.1691565215587616
RIGHT_KNEE,192,0.6110519766807556,0.7348554134368896,-0.1807925850152969
RIGHT_KNEE,193,0.6100742220878601,0.7347495555877686,-0.2108624577522277
RIGHT_KNEE,194,0.6092560887336731,0.735794186592102,-0.2224888056516647
RIGHT_KNEE,195,0.6087421178817749,0.7355159521102905,-0.2437295615673065
RIGHT_KNEE,196,0.6086210012435913,0.7353384494781494,-0.2499659210443496
RIGHT_KNEE,197,0.6084551215171814,0.735236644744873,-0.2474564909934997
RIGHT_KNEE,198,0.6084519028663635,0.7350859642028809,-0.2587264478206634
RIGHT_KNEE,199,0.608302116394043,0.7361358404159546,-0.2518083155155182
RIGHT_KNEE,200,0.6081029772758484,0.7372379899024963,-0.2589055001735687
RIGHT_KNEE,201,0.6080862283706665,0.737351655960083,-0.2668357491493225
RIGHT_KNEE,202,0.6076561212539673,0.7387368083000183,-0.2714387476444244
RIGHT_KNEE,203,0.6070958971977234,0.73922199010849,-0.2804596722126007
RIGHT_KNEE,204,0.607062578201294,0.7391511797904968,-0.2893537580966949
RIGHT_KNEE,205,0.6069547533988953,0.7392727732658386,-0.2917112708091736
RIGHT_KNEE,206,0.6069679260253906,0.7392354011535645,-0.2861762344837188
RIGHT_KNEE,207,0.6069748997688293,0.7385815382003784,-0.2785910069942474
RIGHT_KNEE,208,0.6069962978363037,0.737195611000061,-0.2484667897224426
RIGHT_KNEE,209,0.6070531010627747,0.7363907694816589,-0.2367387861013412
RIGHT_KNEE,210,0.6070644855499268,0.7343750596046448,-0.2156094461679458
RIGHT_KNEE,211,0.607070803642273,0.7337782979011536,-0.1716400682926178
RIGHT_KNEE,212,0.606981098651886,0.7335666418075562,-0.1275706142187118
RIGHT_KNEE,213,0.6070435047149658,0.7329181432723999,-0.108495682477951
RIGHT_KNEE,214,0.6072514057159424,0.7294986248016357,-0.094658575952053
RIGHT_KNEE,215,0.6075676679611206,0.7287748456001282,-0.0618497468531131
RIGHT_KNEE,216,0.6083938479423523,0.7285851836204529,-0.029132580384612
RIGHT_KNEE,217,0.6093981266021729,0.7283916473388672,-0.0288590360432863
RIGHT_KNEE,218,0.6105613708496094,0.7282565832138062,-0.0167503543198108
RIGHT_KNEE,219,0.6109820008277893,0.7269865870475769,-0.0121534625068306
RIGHT_KNEE,220,0.6117992997169495,0.725831925868988,-0.0258095748722553
RIGHT_KNEE,221,0.6128380298614502,0.7233295440673828,-0.0288328472524881
RIGHT_KNEE,222,0.613259494304657,0.7221296429634094,-0.0194988325238227
RIGHT_KNEE,223,0.6138852834701538,0.719437837600708,-0.0154928630217909
RIGHT_KNEE,224,0.6146534085273743,0.7176704406738281,-0.0148098282516002
RIGHT_KNEE,225,0.6150301694869995,0.715240478515625,-0.0120106805115938
RIGHT_KNEE,226,0.6156089901924133,0.7150369882583618,-0.0198693834245204
RIGHT_KNEE,227,0.6159721612930298,0.7153686881065369,-0.018227893859148
RIGHT_KNEE,228,0.6159709692001343,0.7156869173049927,-0.0149593232199549
RIGHT_KNEE,229,0.6159811019897461,0.7152972221374512,-0.012451565824449
RIGHT_KNEE,230,0.6159151196479797,0.7155094146728516,-0.0145853366702795
RIGHT_KNEE,231,0.6158773303031921,0.7156351208686829,-0.0106783611699938
RIGHT_KNEE,232,0.6158333420753479,0.7156979441642761,-0.0130125442519783
RIGHT_KNEE,233,0.6158018708229065,0.7155985236167908,-0.0087865116074681
RIGHT_KNEE,234,0.6158339977264404,0.7153024673461914,-0.0088415183126926
RIGHT_KNEE,235,0.6158176064491272,0.7153274416923523,-0.0085314251482486
RIGHT_KNEE,236,0.6158020496368408,0.7153571844100952,-0.0099744359031319
RIGHT_KNEE,237,0.6157887578010559,0.7151703238487244,-0.0091631030663847
RIGHT_KNEE,238,0.6157186627388,0.7151904702186584,-0.0097538847476243
RIGHT_KNEE,239,0.6155310273170471,0.7167783379554749,-0.0096504967659711
RIGHT_KNEE,240,0.6149563193321228,0.7183864712715149,-0.0132774580270051
RIGHT_KNEE,241,0.6145148873329163,0.7188835144042969,-0.0132540166378021
RIGHT_KNEE,242,0.6136101484298706,0.7204007506370544,-0.0428476110100746
RIGHT_KNEE,243,0.6126524209976196,0.7236059308052063,-0.0684715807437896
RIGHT_KNEE,244,0.6123994588851929,0.723516583442688,-0.081227459013462
RIGHT_KNEE,245,0.6118627190589905,0.7247454524040222,-0.1017841845750808
RIGHT_KNEE,246,0.6114815473556519,0.7257614731788635,-0.1212465018033981
RIGHT_KNEE,247,0.6112585067749023,0.7275363206863403,-0.1469299495220184
RIGHT_KNEE,248,0.6108854413032532,0.7291285395622253,-0.184482917189598
RIGHT_KNEE,249,0.6108658313751221,0.7299436926841736,-0.2085637748241424
RIGHT_KNEE,250,0.6108881831169128,0.7304970026016235,-0.233098417520523
RIGHT_KNEE,251,0.6109419465065002,0.7317920923233032,-0.2313437014818191
RIGHT_KNEE,252,0.6109603643417358,0.7331387996673584,-0.2272194325923919
RIGHT_KNEE,253,0.6109902262687683,0.7355935573577881,-0.2366303354501724
RIGHT_KNEE,254,0.6113597750663757,0.7350741624832153,-0.2479628920555114
RIGHT_KNEE,255,0.6114117503166199,0.7357498407363892,-0.2554400861263275
RIGHT_KNEE,256,0.6114546060562134,0.7367923855781555,-0.257207304239273
RIGHT_KNEE,257,0.611748456954956,0.7364478707313538,-0.2755801081657409
RIGHT_KNEE,258,0.6118210554122925,0.7368203401565552,-0.2660021781921386
RIGHT_KNEE,259,0.6118124723434448,0.7374361753463745,-0.275454044342041
RIGHT_KNEE,260,0.6117575168609619,0.7385215163230896,-0.2715432345867157
RIGHT_KNEE,261,0.6116458177566528,0.7385139465332031,-0.2783557772636413
RIGHT_KNEE,262,0.6114330887794495,0.7384246587753296,-0.2735727429389953
RIGHT_KNEE,263,0.611320436000824,0.7383174896240234,-0.2662828862667084
RIGHT_KNEE,264,0.6112881302833557,0.7381822466850281,-0.2461067289113998
RIGHT_KNEE,265,0.6111488342285156,0.7381120324134827,-0.2142639905214309
RIGHT_KNEE,266,0.6111459732055664,0.7353962063789368,-0.2049020081758499
RIGHT_KNEE,267,0.6108589768409729,0.7339224815368652,-0.1795897185802459
RIGHT_KNEE,268,0.6109541058540344,0.7315025329589844,-0.160788357257843
RIGHT_KNEE,269,0.6109305620193481,0.731674075126648,-0.0955665484070777
RIGHT_KNEE,270,0.6114016771316528,0.7293978333473206,-0.0647774115204811
RIGHT_KNEE,271,0.6123574376106262,0.7272495627403259,-0.0659764632582664
RIGHT_KNEE,272,0.6130228042602539,0.7258537411689758,-0.0706693604588508
RIGHT_KNEE,273,0.6132215857505798,0.7252199053764343,-0.0328893586993217
RIGHT_KNEE,274,0.6136167049407959,0.7238196134567261,-0.0315186865627765
RIGHT_KNEE,275,0.6143941879272461,0.7223895192146301,-0.0258282255381345
RIGHT_KNEE,276,0.6151067614555359,0.7211474180221558,-0.0235588420182466
RIGHT_KNEE,277,0.6158196330070496,0.7206704020500183,-0.0219930652529001
RIGHT_KNEE,278,0.6160633563995361,0.7190243601799011,-0.0182291865348815
RIGHT_KNEE,279,0.616186797618866,0.7183341979980469,-0.0185773484408855
RIGHT_KNEE,280,0.6164538264274597,0.7170169949531555,-0.0183110404759645
RIGHT_KNEE,281,0.6164886355400085,0.7152607440948486,-0.0185352135449647
RIGHT_KNEE,282,0.6164847612380981,0.7145642042160034,-0.0130927851423621
RIGHT_KNEE,283,0.6165497899055481,0.7143949866294861,-0.0181389842182397
RIGHT_KNEE,284,0.616531252861023,0.7145817279815674,-0.0133684463798999
RIGHT_KNEE,285,0.6165828704833984,0.7144023776054382,-0.0149329612031579
RIGHT_KNEE,286,0.616585910320282,0.7144719958305359,-0.0162591151893138
RIGHT_KNEE,287,0.6165853142738342,0.7146345376968384,-0.0177515912801027
RIGHT_KNEE,288,0.6166164875030518,0.7147992849349976,-0.0188565347343683
RIGHT_KNEE,289,0.6166146993637085,0.7150442600250244,-0.0198849868029356
RIGHT_KNEE,290,0.616642951965332,0.715113639831543,-0.0195315275341272
RIGHT_KNEE,291,0.6167648434638977,0.7152182459831238,-0.0136874467134475
RIGHT_KNEE,292,0.6169178485870361,0.7152982950210571,-0.011390552856028
RIGHT_KNEE,293,0.6169129610061646,0.7153594493865967,-0.0083260210230946
RIGHT_KNEE,294,0.6169098019599915,0.7153297066688538,-0.0103822667151689
RIGHT_KNEE,295,0.6169080138206482,0.7153627276420593,-0.01151670422405
RIGHT_KNEE,296,0.6169153451919556,0.7153242230415344,-0.0095469830557703
RIGHT_KNEE,297,0.6168692708015442,0.7162706851959229,-0.0100981863215565
RIGHT_KNEE,298,0.6166709065437317,0.7171145081520081,-0.0105951819568872
RIGHT_KNEE,299,0.6160697340965271,0.7173335552215576,-0.0134683959186077
RIGHT_KNEE,300,0.6144896745681763,0.7209669351577759,-0.0639883056282997
RIGHT_KNEE,301,0.6130836606025696,0.7240477800369263,-0.0647937580943107
RIGHT_KNEE,302,0.6119496822357178,0.7271181344985962,-0.0947950109839439
RIGHT_KNEE,303,0.6102465391159058,0.7297236919403076,-0.1288446336984634
RIGHT_KNEE,304,0.6101620197296143,0.7297084331512451,-0.1566843539476394
RIGHT_KNEE,305,0.6099347472190857,0.732645571231842,-0.1627042144536972
RIGHT_KNEE,306,0.6091909408569336,0.7350050210952759,-0.1982371658086776
RIGHT_KNEE,307,0.6086709499359131,0.7344616055488586,-0.2226189225912094
RIGHT_KNEE,308,0.6083219647407532,0.7338704466819763,-0.2385980486869812
RIGHT_KNEE,309,0.6074428558349609,0.7337372899055481,-0.2463880181312561
RIGHT_KNEE,310,0.6071042418479919,0.7334469556808472,-0.2539603412151336
RIGHT_KNEE,311,0.6058661341667175,0.7346122860908508,-0.2582212686538696
RIGHT_KNEE,312,0.605245053768158,0.7366824746131897,-0.261722058057785
RIGHT_KNEE,313,0.6054597496986389,0.7363824844360352,-0.2853688299655914
RIGHT_KNEE,314,0.6056250929832458,0.7361369132995605,-0.2958582043647766
RIGHT_KNEE,315,0.6057287454605103,0.7370085120201111,-0.2875022292137146
RIGHT_KNEE,316,0.6057813167572021,0.7373882532119751,-0.2924394011497497
RIGHT_KNEE,317,0.6056669354438782,0.7376171946525574,-0.2952608466148376
RIGHT_KNEE,318,0.605698823928833,0.7375689148902893,-0.3038996160030365
RIGHT_KNEE,319,0.6055518984794617,0.7403287887573242,-0.2912119030952453
RIGHT_KNEE,320,0.6056192517280579,0.7404448986053467,-0.288447767496109
RIGHT_KNEE,321,0.6062231659889221,0.7402890920639038,-0.2792204916477203
RIGHT_KNEE,322,0.6067981719970703,0.7381531000137329,-0.2606145739555359
RIGHT_KNEE,323,0.6077288389205933,0.7362875938415527,-0.225846841931343
RIGHT_KNEE,324,0.6083676815032959,0.7344315052032471,-0.2042399942874908
RIGHT_KNEE,325,0.6084508299827576,0.7334331274032593,-0.1676840633153915
RIGHT_KNEE,326,0.6090051531791687,0.7332308888435364,-0.1290807127952575
RIGHT_KNEE,327,0.6096575856208801,0.7325851321220398,-0.104074977338314
RIGHT_KNEE,328,0.6104944348335266,0.7305521368980408,-0.0672247856855392
RIGHT_KNEE,329,0.6114214062690735,0.7292309403419495,-0.0370545499026775
RIGHT_KNEE,330,0.6122270822525024,0.7285709381103516,-0.0211613196879625
RIGHT_KNEE,331,0.6130980253219604,0.7259221076965332,-0.0172537099570035
RIGHT_KNEE,332,0.6136282086372375,0.7231859564781189,-0.0249341763556003
RIGHT_KNEE,333,0.613910436630249,0.7226086854934692,-0.0211578104645013
RIGHT_KNEE,334,0.6142839193344116,0.7212374210357666,-0.0233000479638576
RIGHT_KNEE,335,0.6145144104957581,0.7203518152236938,-0.015972239896655
RIGHT_KNEE,336,0.6148077249526978,0.7192014455795288,-0.0156364385038614
RIGHT_KNEE,337,0.6148540377616882,0.7188183069229126,-0.0198000948876142
RIGHT_KNEE,338,0.6150132417678833,0.7172509431838989,-0.0173149872571229
RIGHT_KNEE,339,0.6150133013725281,0.7166034579277039,-0.014275761321187
RIGHT_KNEE,340,0.6150013208389282,0.7158278822898865,-0.0159804783761501
RIGHT_KNEE,341,0.6151360273361206,0.7147809267044067,-0.018106997013092
RIGHT_KNEE,342,0.6152945160865784,0.7141178250312805,-0.0134710371494293
